"Capa","Nombre","Latitud","Longitud"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0201-5","-2.902137","-78.986461"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0201-6","-2.902838","-78.988089"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0201-7","-2.900838","-78.985837"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0201-8","-2.90015","-78.984729"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-1","-2.900161","-78.989507"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-2","-2.902328","-78.988675"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-3","-2.901355","-78.990605"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-4","-2.903202","-78.990756"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-5","-2.901874","-78.992636"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-6","-2.901333","-78.994799"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-7","-2.899603","-78.992548"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0301-8","-2.899043","-78.994924"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0303-1","-2.898312","-78.993593"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0303-2","-2.896899","-78.996152"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0303-3","-2.897124","-78.993523"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0303-4","-2.89572","-78.995348"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0303-5","-2.895898","-78.993526"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0303-6","-2.894845","-78.993802"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0303-7","-2.893907","-78.993087"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0302-1","-2.904704","-78.992674"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0302-2","-2.903209","-78.995364"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0302-3","-2.905231","-78.995527"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0302-4","-2.90577","-78.993148"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0302-5","-2.906239","-78.995051"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0302-6","-2.908177","-78.994874"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0302-7","-2.909178","-78.994938"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-5","-2.891144","-78.976834"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-6","-2.889691","-78.977393"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-8","-2.889298","-78.981238"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-4","-2.891651","-78.980171"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-3","-2.891661","-78.978849"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-1","-2.892671","-78.977718"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-2","-2.893166","-78.979296"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5301-7","-2.888948","-78.979536"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5302-1","-2.891557","-78.981077"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5302-3","-2.89308","-78.980838"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5302-2","-2.892896","-78.98162"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5302-4","-2.891183","-78.983337"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5302-5","-2.892904","-78.982651"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5302-6","-2.893808","-78.982994"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5302-7","-2.894536","-78.982142"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5303-1","-2.891433","-78.983792"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5303-2","-2.889633","-78.98283"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5303-3","-2.892184","-78.984345"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5303-4","-2.889064","-78.981796"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5303-5","-2.887596","-78.979481"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5303-6","-2.895454","-78.985468"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5303-7","-2.892632","-78.985782"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5304-2","-2.89542","-78.980701"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5304-1","-2.894878","-78.980411"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5304-3","-2.894249","-78.9787"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5304-4","-2.895383","-78.979222"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5304-5","-2.896509","-78.977669"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5304-6","-2.896672","-78.979406"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-1","-2.895434","-78.983353"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-2","-2.8973","-78.983632"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-3","-2.894575","-78.980858"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-4","-2.896086","-78.982465"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-5","-2.898007","-78.983251"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-6","-2.898698","-78.983343"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-7","-2.897447","-78.981579"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5305-8","-2.897424","-78.979875"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-1","-2.898658","-78.988675"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-2","-2.899037","-78.990424"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-3","-2.899535","-78.989014"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-4","-2.89945","-78.987388"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-5","-2.897805","-78.986728"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-6","-2.896926","-78.985158"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-7","-2.898558","-78.986217"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5307-8","-2.89893","-78.985317"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-1","-2.893566","-78.976483"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-2","-2.89402","-78.975654"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-4","-2.895574","-78.977257"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-5","-2.894846","-78.977163"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-3","-2.895139","-78.976209"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-7","-2.895717","-78.975189"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-6","-2.89598","-78.976395"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1320-8","-2.89672","-78.976466"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-3","-2.89351","-78.968688"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-4","-2.893158","-78.968019"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-6","-2.892501","-78.966096"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-7","-2.891269","-78.965942"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-5","-2.891145","-78.967781"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-2","-2.893183","-78.969628"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-8","-2.890882","-78.964626"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1312-1","-2.894421","-78.971173"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1311-7","-2.893652","-78.970312"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1311-6","-2.891894","-78.96958"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1311-5","-2.892873","-78.971057"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1311-1","-2.894324","-78.973924"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1311-3","-2.894688","-78.972992"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1311-4","-2.893951","-78.970956"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1311-2","-2.896207","-78.974836"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1310-2","-2.892908","-78.973843"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1310-1","-2.892765","-78.974787"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1310-3","-2.890963","-78.972262"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1310-4","-2.891435","-78.971295"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1310-5","-2.890984","-78.968407"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1313-2","-2.890489","-78.967824"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM1313-1","-2.889542","-78.967609"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5118-2","-2.870495","-79.034878"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5118-6","-2.868162","-79.033977"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0804-2","-2.882679","-78.950146"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0804-1","-2.8854572","-78.952117"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM0804-5","-2.880243","-78.950386"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5101-4","-2.878823","-78.988918"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5101-3","-2.879471","-78.988046"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5101-2","-2.877826","-78.988588"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5101-5","-2.878842","-78.987051"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5101-6","-2.879421","-78.985822"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5101-7","-2.88015","-78.984057"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5101-8","-2.878861","-78.984013"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-1","-2.880604","-78.9887"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-2","-2.881792","-78.988123"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-3","-2.880929","-78.98726"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-4","-2.881177","-78.985465"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-5","-2.87953","-78.989685"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-7","-2.880897","-78.990813"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-6","-2.880412","-78.992137"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5102-8","-2.88077","-78.995161"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-1","-2.881992","-78.989338"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-2","-2.881939","-78.990615"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-3","-2.883486","-78.991498"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-4","-2.882881","-78.992848"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-5","-2.88144","-78.993348"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-6","-2.881863","-78.995067"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-7","-2.882499","-78.996472"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5103-8","-2.884135","-78.995462"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-2","-2.883817","-78.996938"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-1","-2.883326","-78.998125"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-3","-2.884585","-78.998228"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-4","-2.885179","-78.997507"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-5","-2.88543","-78.995763"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-6","-2.885196","-78.999318"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-7","-2.884958","-79.0012103"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5104-8","-2.883849","-79.000442"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-3","-2.883453","-79.000849"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-2","-2.882881","-78.998777"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-1","-2.882197","-78.998663"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-8","-2.882072","-78.999778"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-4","-2.881053","-78.998216"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-5","-2.881081","-78.999783"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-6","-2.879786","-78.999846"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5105-7","-2.880635","-78.999256"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-1","-2.882179","-79.001145"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-2","-2.881411","-79.001223"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-3","-2.880152","-79.000553"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-4","-2.879124","-79.002656"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-5","-2.879883","-79.004022"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-6","-2.880952","-79.005729"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-7","-2.881918","-79.006982"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5106-8","-2.883092","-79.008523"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-1","-2.882412","-79.002002"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-3","-2.882864","-79.002086"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-4","-2.883858","-79.001809"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-2","-2.882934","-79.003244"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-5","-2.881583","-79.002354"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-6","-2.88135","-79.003733"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-7","-2.882047","-79.003589"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5107-8","-2.882335","-79.004371"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-2","-2.884275","-79.003501"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-1","-2.883411","-79.003735"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-3","-2.883471","-79.006907"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-4","-2.883193","-79.00501"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-5","-2.88379","-79.008212"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-7","-2.884785","-79.010795"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-8","-2.886158","-79.011435"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5108-6","-2.885577","-79.01052"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-1","-2.88504","-79.012147"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-3","-2.886832","-79.011594"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-5","-2.885458","-79.009385"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-4","-2.886472","-79.010378"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-6","-2.886564","-79.012506"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-7","-2.885554","-79.012775"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-8","-2.886648","-79.014112"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5109-2","-2.885","-79.013883"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-8","-2.885714","-79.015004"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-1","-2.88443","-79.015357"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-2","-2.88453","-79.015749"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-3","-2.886781","-79.015143"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-4","-2.888048","-79.013377"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-7","-2.887985","-79.012"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-5","-2.887295","-79.011523"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5110-6","-2.886322","-79.009105"
"cebollar/racar/cdla.Ingenieros/Flor de Plata/Totora/Euca","SM5114-7","-2.879718","-79.021886"
